55866.5	4.43e-8	2.15e-8
55869.5	5.21e-8	2.42e-8
55872.5	7.22e-8	2.66e-8
55875.5	7.13e-8	2.54e-8
55878.5	7.91e-8	2.59e-8
55881.5	2.87e-8	1.54e-8
55884.5	6.99e-8	2.29e-8
55887.5	< 4.22e-8	-
55890.5	2.09e-8	1.29e-8
55893.5	6.32e-8	2.34e-8
55897.5	4.10e-8	1.81e-8
55900.5	1.75e-8	1.44e-8
55903.5	3.06e-8	1.90e-8
55906.5	3.08e-8	1.87e-8
55909.5	3.53e-8	1.89e-8
55912.5	5.09e-8	2.40e-8
55915.5	4.97e-8	2.54e-8
55918.5	4.37e-8	2.22e-8
55921.5	3.99e-8	2.06e-8
55924.5	6.82e-8	2.43e-8
55927.5	7.45e-8	2.45e-8
55929.5	3.83e-8	1.78e-8
55932.5	1.90e-8	1.19e-8
55935.5	4.76e-8	1.87e-8
55938.5	3.81e-8	1.65e-8
55941.5	3.30e-8	1.74e-8
55944.5	6.20e-8	2.21e-8
55947.5	4.11e-8	1.81e-8
55950.5	3.84e-8	1.78e-8
55953.5	3.54e-8	1.85e-8
55956.5	4.40e-8	2.23e-8
55958.5	6.77e-8	2.40e-8
55961.5	2.17e-8	1.42e-8
55964.5	4.49e-8	1.93e-8
55967.5	3.07e-8	1.65e-8
55970.5	3.57e-8	1.85e-8
55973.5	2.21e-8	1.54e-8
55976.5	1.65e-8	1.41e-8
55979.5	4.48e-8	2.15e-8
55982.5	4.22e-8	1.89e-8
55985.5	3.43e-8	1.55e-8
55990.5	5.23e-8	1.92e-8
55993.5	4.07e-8	1.79e-8
55996.5	4.30e-8	2.36e-8
55999.5	4.26e-8	1.76e-8
56002.5	4.90e-8	2.14e-8
56005.5	5.33e-8	2.18e-8
56008.5	< 3.55e-8	-
56011.5	8.41e-8	2.94e-8
56014.5	3.57e-8	1.97e-8
56017.5	7.09e-8	2.48e-8
56019.5	4.42e-8	2.10e-8
56022.5	3.80e-8	1.88e-8
56025.5	3.14e-8	1.76e-8
56028.5	5.02e-8	2.13e-8
56031.5	4.54e-8	1.92e-8
56034.5	4.79e-8	4.17e-8
56037.5	6.24e-8	2.19e-8
56040.5	5.22e-8	1.85e-8
56043.5	4.25e-8	2.26e-8
56046.5	5.29e-8	2.14e-8
56050.5	2.25e-8	1.67e-8
56053.5	4.05e-8	1.87e-8
56056.5	6.98e-8	2.54e-8
56059.5	4.97e-8	2.13e-8
56062.5	6.04e-8	2.36e-8
56065.5	4.49e-8	2.34e-8
56068.5	4.85e-8	2.31e-8
56071.5	5.78e-8	2.27e-8
56074.5	4.95e-8	2.19e-8
56077.5	1.04e-7	3.06e-8
56079.5	6.53e-8	2.54e-8
56082.5	6.91e-8	2.61e-8
56085.5	3.81e-8	1.83e-8
56088.5	6.06e-8	2.38e-8
56091.5	2.39e-8	1.38e-8
56094.5	< 5.29e-8	-
56097.5	3.52e-8	1.66e-8
56100.5	5.27e-8	2.29e-8
56103.5	2.04e-8	1.24e-8
56106.5	6.49e-8	2.43e-8
56110.5	4.25e-8	1.95e-8
56113.5	< 7.76e-8	-
56116.5	9.26e-8	3.87e-8
56119.5	7.41e-8	2.86e-8
56122.5	2.35e-8	1.63e-8
56125.5	7.18e-8	2.77e-8
56128.5	5.50e-8	2.24e-8
56131.5	5.10e-8	2.30e-8
56134.5	4.84e-8	2.37e-8
56137.5	9.66e-8	2.99e-8
56140.5	5.91e-8	2.29e-8
56142.5	2.90e-8	1.56e-8
56145.5	6.17e-8	2.22e-8
56148.5	5.77e-8	2.19e-8
56151.5	7.55e-8	2.46e-8
56154.5	4.23e-8	1.95e-8
56157.5	6.08e-8	2.39e-8
56160.5	3.81e-8	2.12e-8
56163.5	7.76e-8	2.79e-8
56166.5	4.87e-8	2.38e-8
56169.5	1.06e-7	3.08e-8
56171.5	5.95e-8	2.24e-8
56174.5	2.64e-8	1.70e-8
56177.5	6.19e-8	2.53e-8
56180.5	8.34e-8	2.65e-8
56183.5	5.85e-8	2.38e-8
56186.5	1.49e-7	3.50e-8
56189.5	6.23e-8	2.18e-8
56192.5	8.33e-8	3.28e-8
56202.5	7.88e-8	2.57e-8
56205.5	8.46e-8	2.81e-8
56208.5	5.56e-8	2.44e-8
56211.5	4.86e-8	2.25e-8
56214.5	7.54e-8	2.94e-8
56217.5	3.82e-8	1.98e-8
56220.5	6.38e-8	2.46e-8
56223.5	5.40e-8	2.26e-8
56226.5	4.04e-8	2.15e-8
56229.5	7.57e-8	2.55e-8
56231.5	< 4.05e-8	-
56234.5	5.34e-8	2.38e-8
56237.5	4.76e-8	2.48e-8
56240.5	4.84e-8	2.07e-8
56243.5	6.16e-8	2.60e-8
56246.5	5.68e-8	2.31e-8
56249.5	4.40e-8	2.06e-8
56252.5	4.40e-8	2.26e-8
56255.5	3.28e-8	1.77e-8
56258.5	6.13e-8	2.40e-8
56262.5	3.15e-8	1.95e-8
56265.5	2.17e-8	1.44e-8
56268.5	4.97e-8	2.40e-8
56271.5	8.10e-8	2.47e-8
56274.5	7.13e-8	2.54e-8
56277.5	5.30e-8	2.33e-8
56280.5	< 4.41e-8	-
56283.5	9.63e-8	2.89e-8
56286.5	6.23e-8	2.33e-8
56289.5	3.84e-8	2.00e-8
56292.5	3.53e-8	1.86e-8
56294.5	9.98e-8	2.94e-8
56297.5	2.93e-8	1.52e-8
56300.5	4.98e-8	1.99e-8
56303.5	< 3.37e-8	-
56306.5	5.62e-8	1.98e-8
56309.5	4.91e-8	1.87e-8
56312.5	2.20e-8	1.30e-8
56315.5	5.06e-8	1.97e-8
56318.5	3.89e-8	1.99e-8
56321.5	6.85e-8	2.53e-8
56324.5	2.39e-8	1.31e-8
56327.5	5.48e-8	2.35e-8
56330.5	4.01e-8	1.98e-8
56333.5	4.92e-8	1.92e-8
56336.5	5.05e-8	2.16e-8
56339.5	2.78e-8	1.82e-8
56342.5	7.32e-8	2.74e-8
56345.5	5.90e-8	2.19e-8
56348.5	2.76e-8	1.74e-8
56353.5	6.03e-8	2.27e-8
56356.5	< 7.93e-8	-
56359.5	< 1.47e-7	-
56362.5	6.29e-8	2.07e-8
56365.5	5.12e-8	1.98e-8
56368.5	3.87e-8	2.01e-8
56371.5	5.10e-8	2.04e-8
56374.5	2.22e-8	1.55e-8
56377.5	4.72e-8	2.11e-8
56380.5	1.41e-8	1.31e-8
56383.5	3.67e-8	2.10e-8
56386.5	6.12e-8	2.30e-8
56389.5	8.41e-8	2.91e-8
56392.5	4.43e-8	2.09e-8
56395.5	7.06e-8	2.38e-8
56398.5	2.28e-8	1.46e-8
56401.5	3.97e-8	2.16e-8
56404.5	1.09e-7	3.04e-8
56407.5	3.06e-8	1.74e-8
56410.5	< 5.75e-8	-
56413.5	3.71e-8	1.85e-8
56416.5	4.19e-8	2.07e-8
56419.5	2.26e-8	1.66e-8
56422.5	3.83e-8	1.80e-8
56425.5	3.82e-8	1.88e-8
56428.5	2.57e-8	1.44e-8
56431.5	2.80e-8	1.20e-8
56434.5	1.96e-8	1.39e-8
56437.5	4.85e-8	2.40e-8
56440.5	1.08e-7	3.29e-8
56443.5	2.42e-8	1.74e-8
56445.5	3.45e-8	1.85e-8
56448.5	2.99e-8	1.93e-8
56451.5	5.25e-8	2.29e-8
56454.5	2.01e-8	1.42e-8
56457.5	3.51e-8	2.14e-8
56460.5	3.25e-8	1.57e-8
56463.5	4.48e-8	2.12e-8
56466.5	3.73e-8	1.68e-8
56469.5	4.57e-8	1.99e-8
56472.5	< 5.25e-8	-
56476.5	2.51e-8	1.50e-8
56479.5	2.00e-8	1.57e-8
56482.5	6.37e-8	2.27e-8
56485.5	1.92e-8	1.46e-8
56488.5	6.44e-8	2.29e-8
56491.5	5.62e-8	2.29e-8
56494.5	6.52e-8	2.35e-8
56497.5	2.12e-8	1.60e-8
56500.5	< 5.31e-8	-
56503.5	2.64e-8	1.66e-8
56505.5	3.15e-8	1.94e-8
56508.5	3.82e-8	2.46e-8
56511.5	5.10e-8	2.11e-8
56514.5	6.34e-8	2.67e-8
56517.5	3.36e-8	1.61e-8
56520.5	3.84e-8	1.94e-8
56523.5	5.81e-8	2.01e-8
56526.5	5.90e-8	2.45e-8
56529.5	4.84e-8	1.96e-8
56532.5	3.10e-8	1.93e-8
56535.5	2.19e-8	1.56e-8
56538.5	1.85e-8	1.58e-8
56541.5	1.92e-8	1.63e-8
56544.5	4.64e-8	2.34e-8
56547.5	4.69e-8	2.02e-8
56550.5	< 5.31e-8	-
56553.5	2.04e-8	1.37e-8
56556.5	4.30e-8	1.99e-8
56559.5	1.91e-8	1.33e-8
56562.5	4.00e-8	1.85e-8
56565.5	< 3.73e-8	-
56568.5	4.86e-8	2.00e-8
56571.5	3.15e-8	1.79e-8
56574.5	2.65e-8	1.66e-8
56577.5	4.11e-8	1.77e-8
56580.5	< 3.54e-8	-
56583.5	4.31e-8	2.61e-8
56586.5	< 7.68e-8	-
56589.5	2.86e-8	1.71e-8
56592.5	3.80e-8	1.27e-8
56595.5	5.88e-8	1.89e-8
56598.5	< 7.06e-8	-
56601.5	4.06e-8	2.00e-8
56604.5	3.46e-8	1.89e-8
56607.5	5.02e-8	2.56e-8
56610.5	5.64e-8	2.44e-8
56613.5	6.75e-8	2.73e-8
56616.5	2.41e-8	1.59e-8
56619.5	2.82e-8	1.71e-8
56622.5	2.80e-8	1.74e-8
56625.5	< 5.18e-8	-
56628.5	4.90e-8	2.06e-8
56631.5	7.02e-8	2.03e-8
56634.5	2.91e-8	1.62e-8
56637.5	2.59e-8	1.28e-8
56640.5	5.49e-8	2.32e-8
56643.5	< 7.66e-8	-
56646.5	4.32e-8	1.58e-8
56649.5	4.00e-8	1.60e-8
56652.5	6.49e-8	1.92e-8
56655.5	2.82e-8	1.44e-8
56657.5	4.38e-8	1.34e-8
56660.5	5.56e-8	1.50e-8
56663.5	3.46e-8	1.24e-8
56666.5	3.94e-8	1.19e-8
56669.5	3.70e-8	1.10e-8
56672.5	4.52e-8	1.16e-8
56675.5	3.61e-8	1.08e-8
56678.5	2.96e-8	1.19e-8
56681.5	< 6.20e-8	-
56684.5	5.89e-8	2.82e-8
56687.5	4.29e-8	2.33e-8
56690.5	3.48e-8	1.69e-8
56693.5	4.90e-8	1.59e-8
56696.5	5.74e-8	1.67e-8
56699.5	3.54e-8	1.51e-8
56702.5	3.87e-8	1.53e-8
56705.5	4.32e-8	1.75e-8
56708.5	5.92e-8	1.72e-8
56711.5	3.29e-8	1.26e-8
56714.5	< 3.94e-7	-
56719.5	7.01e-8	1.58e-8
56722.5	5.46e-8	1.37e-8
56725.5	6.12e-8	1.42e-8
56728.5	2.83e-8	1.21e-8
56731.5	3.58e-8	1.44e-8
56734.5	3.81e-8	1.20e-8
56737.5	5.43e-8	1.60e-8
56740.5	5.55e-8	1.61e-8
56743.5	3.26e-8	1.24e-8
56746.5	4.57e-8	1.61e-8
56749.5	5.45e-8	1.65e-8
56752.5	5.77e-8	1.72e-8
56755.5	7.45e-8	2.21e-8
56758.5	3.54e-8	1.55e-8
56761.5	5.16e-8	1.70e-8
56764.5	5.07e-8	1.60e-8
56767.5	5.16e-8	1.52e-8
56770.5	2.86e-8	1.06e-8
56773.5	3.69e-8	1.87e-8
56776.5	8.87e-8	2.71e-8
56779.5	7.47e-8	2.53e-8
56782.5	5.72e-8	2.30e-8
56785.5	3.79e-8	1.90e-8
56788.5	8.89e-8	2.73e-8
56791.5	2.50e-8	1.48e-8
56794.5	4.14e-8	1.72e-8
56797.5	5.53e-8	2.22e-8
56800.5	2.54e-8	1.68e-8
56803.5	4.73e-8	2.04e-8
56806.5	4.52e-8	2.26e-8
56809.5	4.45e-8	3.15e-8
56812.5	1.50e-7	9.60e-8
56815.5	8.16e-8	4.88e-8
56818.5	1.66e-7	6.30e-8
56821.5	5.50e-8	3.61e-8
56824.5	9.35e-8	5.29e-8
56827.5	< 7.32e-8	-
56830.5	4.30e-8	2.02e-8
56833.5	7.85e-8	3.17e-8
56836.5	1.17e-8	1.13e-8
56839.5	< 7.21e-8	-
56842.5	3.04e-8	1.54e-8
56845.5	< 5.17e-8	-
56848.5	6.44e-8	2.04e-8
56851.5	6.74e-8	1.74e-8
56854.5	3.94e-8	1.49e-8
56857.5	5.46e-8	1.77e-8
56860.5	1.78e-8	1.04e-8
56863.5	3.46e-8	1.77e-8
56866.5	2.90e-8	1.39e-8
56869.5	8.28e-8	2.17e-8
56872.5	3.92e-8	1.42e-8
56875.5	4.33e-8	1.26e-8
56878.5	3.74e-8	1.27e-8
56881.5	5.83e-8	1.33e-8
56884.5	4.65e-8	1.19e-8
56890.5	3.09e-8	1.71e-8
56893.5	2.16e-8	1.25e-8
56896.5	4.83e-8	1.45e-8
56899.5	2.88e-8	1.16e-8
56901.5	4.51e-8	1.55e-8
56904.5	5.07e-8	1.58e-8
56907.5	7.91e-8	1.95e-8
56910.5	6.59e-8	1.86e-8
56913.5	6.52e-8	2.03e-8
56916.5	5.12e-8	1.82e-8
56919.5	4.80e-8	1.86e-8
56922.5	4.60e-8	1.40e-8
56925.5	7.37e-8	1.77e-8
56928.5	4.84e-8	1.46e-8
56931.5	4.57e-8	1.27e-8
56934.5	5.85e-8	1.33e-8
